142,271.7635,17.26448,0,10,2014,3,4,0
143,271.7638,17.22833,0,10,2014,3,4,0
144,271.764,17.19218,0,10,2014,3,4,0
145,271.7643,17.15603,0,10,2014,3,4,0
146,271.7645,17.11988,0,10,2014,3,4,0
147,271.7696,17.09296,0,10,2014,3,4,0
148,271.7836,16.92184,0,10,2014,3,4,0
149,271.7659,16.90299,0,10,2014,3,4,0
150,271.7671,16.72223,0,10,2014,3,4,0
151,271.7673,16.68608,0,10,2014,3,4,0
152,271.7358,15.7459,0,10,2014,3,4,0
153,271.79,15.72733,0,10,2014,3,4,0
154,271.7727,18.54912,0,10,2014,3,4,0
155,271.7733,18.36602,0,10,2014,3,4,0
156,271.731,16.5051,0,10,2014,3,4,0
157,271.7312,16.46895,0,10,2014,3,4,0
158,271.7315,16.4328,0,10,2014,3,4,0
159,271.7317,16.39665,0,10,2014,3,4,0
160,271.7319,16.3605,0,10,2014,3,4,0
161,271.7324,16.2882,0,10,2014,3,4,0
162,271.7331,16.17974,0,10,2014,3,4,0
163,271.7333,16.14359,0,10,2014,3,4,0
164,271.7336,16.10743,0,10,2014,3,4,0
165,271.7338,16.07128,0,10,2014,3,4,0
166,271.7345,15.96282,0,10,2014,3,4,0
167,271.7347,15.92667,0,10,2014,3,4,0
168,271.7349,15.89052,0,10,2014,3,4,0
169,271.7352,15.85436,0,10,2014,3,4,0
170,271.768,16.57763,0,10,2014,3,4,0
171,271.7683,16.54148,0,10,2014,3,4,0
172,271.7685,16.50533,0,10,2014,3,4,0
173,271.7687,16.46918,0,10,2014,3,4,0
174,271.7689,16.43302,0,10,2014,3,4,0
175,271.7692,16.39687,0,10,2014,3,4,0
176,271.7694,16.36072,0,10,2014,3,4,0
177,271.7701,16.25226,0,10,2014,3,4,0
178,271.7703,16.21611,0,10,2014,3,4,0
179,271.7705,16.17996,0,10,2014,3,4,0
180,271.7707,16.14381,0,10,2014,3,4,0
181,271.7732,15.74612,0,10,2014,3,4,0
182,271.7308,16.54125,0,10,2014,3,4,0
183,271.7322,16.32435,0,10,2014,3,4,0
184,271.7326,16.25204,0,10,2014,3,4,0
185,271.7696,16.32457,0,10,2014,3,4,0
186,271.7698,16.28842,0,10,2014,3,4,0
187,271.8021,17.87317,0,10,2014,3,4,0
188,271.8147,17.8601,0,10,2014,3,4,0
189,271.8146,17.79097,0,10,2014,3,4,0
190,271.7978,17.77079,0,10,2014,3,4,0
191,271.7986,17.66234,0,10,2014,3,4,0
192,271.7988,17.6262,0,10,2014,3,4,0
193,271.799,17.59005,0,10,2014,3,4,0
194,271.8007,17.33701,0,10,2014,3,4,0
195,271.8363,17.66257,0,10,2014,3,4,0
196,271.8294,17.62453,0,10,2014,3,4,0
197,271.8367,17.59027,0,10,2014,3,4,0
198,271.8549,17.56306,0,10,2014,3,4,0
199,271.8381,17.37338,0,10,2014,3,4,0
200,271.8499,17.34202,0,10,2014,3,4,0
201,271.8386,17.30108,0,10,2014,3,4,0
202,271.8872,18.01045,0,10,2014,3,4,0
203,271.8885,17.93774,0,10,2014,3,4,0
204,271.8584,17.71612,0,10,2014,3,4,0
205,271.8016,17.19241,0,10,2014,3,4,0
206,271.8026,17.04781,0,10,2014,3,4,0
207,271.803,16.97551,0,10,2014,3,4,0
208,271.8033,16.93936,0,10,2014,3,4,0
209,271.8073,16.28863,0,10,2014,3,4,0
210,271.8075,16.25248,0,10,2014,3,4,0
211,271.8077,16.21632,0,10,2014,3,4,0
212,271.8399,17.08418,0,10,2014,3,4,0
213,271.8404,17.01188,0,10,2014,3,4,0
214,271.8406,16.97573,0,10,2014,3,4,0
215,271.8415,16.83112,0,10,2014,3,4,0
216,271.8417,16.79497,0,10,2014,3,4,0
217,271.8443,16.36114,0,10,2014,3,4,0
218,271.8445,16.32499,0,10,2014,3,4,0
219,271.8447,16.28884,0,10,2014,3,4,0
220,271.8764,17.26514,0,10,2014,3,4,0
221,271.8769,17.19284,0,10,2014,3,4,0
222,271.8782,16.97594,0,10,2014,3,4,0
223,271.8784,16.93979,0,10,2014,3,4,0
224,271.7981,17.73464,0,10,2014,3,4,0
225,271.7983,17.69849,0,10,2014,3,4,0
226,271.8184,17.39263,0,10,2014,3,4,0
227,271.8009,17.30086,0,10,2014,3,4,0
228,271.8012,17.26471,0,10,2014,3,4,0
229,271.8014,17.22856,0,10,2014,3,4,0
230,271.8019,17.15626,0,10,2014,3,4,0
231,271.8021,17.12011,0,10,2014,3,4,0
232,271.8023,17.08396,0,10,2014,3,4,0
233,271.8028,17.01166,0,10,2014,3,4,0
234,271.8035,16.90321,0,10,2014,3,4,0
235,271.8346,17.9156,0,10,2014,3,4,0
236,271.8349,17.87946,0,10,2014,3,4,0
237,271.8351,17.84331,0,10,2014,3,4,0
238,271.8353,17.80716,0,10,2014,3,4,0
239,271.8356,17.77101,0,10,2014,3,4,0
240,271.8358,17.73487,0,10,2014,3,4,0
241,271.836,17.69872,0,10,2014,3,4,0
242,271.8377,17.44568,0,10,2014,3,4,0
243,271.8379,17.40953,0,10,2014,3,4,0
244,271.8388,17.26493,0,10,2014,3,4,0
245,271.8397,17.12033,0,10,2014,3,4,0
246,271.8401,17.04803,0,10,2014,3,4,0
247,271.8902,17.98856,0,10,2014,3,4,0
248,271.8724,17.91583,0,10,2014,3,4,0
249,271.8726,17.87968,0,10,2014,3,4,0
250,271.8728,17.84353,0,10,2014,3,4,0
251,271.8731,17.80738,0,10,2014,3,4,0
252,271.8733,17.77123,0,10,2014,3,4,0
253,271.8735,17.73509,0,10,2014,3,4,0
254,271.8565,17.57457,0,10,2014,3,4,0
255,271.8572,17.56339,0,10,2014,3,4,0
256,271.8753,17.44589,0,10,2014,3,4,0
257,271.8755,17.40974,0,10,2014,3,4,0
258,271.8758,17.37359,0,10,2014,3,4,0
259,271.876,17.33744,0,10,2014,3,4,0
260,271.8762,17.30129,0,10,2014,3,4,0
261,271.8766,17.22899,0,10,2014,3,4,0
262,271.8771,17.15669,0,10,2014,3,4,0
263,271.8779,17.01209,0,10,2014,3,4,0
264,271.8097,18.58541,0,10,2014,3,4,0
265,271.7924,18.566,0,10,2014,3,4,0
266,271.8096,18.36563,0,10,2014,3,4,0
267,271.8464,18.73137,0,10,2014,3,4,0
268,271.8293,18.71081,0,10,2014,3,4,0
269,271.8295,18.67467,0,10,2014,3,4,0
270,271.8298,18.63852,0,10,2014,3,4,0
271,271.8305,18.36587,0,10,2014,3,4,0
272,271.8828,18.76817,0,10,2014,3,4,0
273,271.867,18.74719,0,10,2014,3,4,0
274,271.8672,18.71105,0,10,2014,3,4,0
275,271.8511,18.36709,0,10,2014,3,4,0
276,271.8042,16.79476,0,10,2014,3,4,0
277,271.8044,16.75861,0,10,2014,3,4,0
278,271.8046,16.72245,0,10,2014,3,4,0
279,271.8048,16.6863,0,10,2014,3,4,0
280,271.8051,16.65015,0,10,2014,3,4,0
281,271.8053,16.614,0,10,2014,3,4,0
282,271.8055,16.57785,0,10,2014,3,4,0
283,271.8057,16.5417,0,10,2014,3,4,0
284,271.806,16.50554,0,10,2014,3,4,0
285,271.8062,16.46939,0,10,2014,3,4,0
286,271.8064,16.43324,0,10,2014,3,4,0
287,271.8105,15.74632,0,10,2014,3,4,0
288,271.8107,15.71017,0,10,2014,3,4,0
289,271.8392,17.19263,0,10,2014,3,4,0
290,271.8419,16.75882,0,10,2014,3,4,0
291,271.8421,16.72267,0,10,2014,3,4,0
292,271.8423,16.68652,0,10,2014,3,4,0
293,271.8426,16.65036,0,10,2014,3,4,0
294,271.8428,16.61421,0,10,2014,3,4,0
295,271.843,16.57806,0,10,2014,3,4,0
296,271.8432,16.54191,0,10,2014,3,4,0
297,271.8434,16.50576,0,10,2014,3,4,0
298,271.8449,16.25268,0,10,2014,3,4,0
299,271.8478,15.74653,0,10,2014,3,4,0
300,271.848,15.71037,0,10,2014,3,4,0
301,271.848,15.69178,0,10,2014,3,4,0
302,271.8039,16.83091,0,10,2014,3,4,0
303,271.8066,16.39709,0,10,2014,3,4,0
304,271.8068,16.36094,0,10,2014,3,4,0
305,271.8071,16.32478,0,10,2014,3,4,0
306,271.8079,16.18017,0,10,2014,3,4,0
307,271.8436,16.4696,0,10,2014,3,4,0
308,271.8439,16.43345,0,10,2014,3,4,0
309,271.8441,16.3973,0,10,2014,3,4,0
310,271.9099,17.95219,0,10,2014,3,4,0
311,271.9106,17.84375,0,10,2014,3,4,0
312,271.9301,17.64442,0,10,2014,3,4,0
313,271.8952,17.42914,0,10,2014,3,4,0
314,271.9315,17.24863,0,10,2014,3,4,0
315,271.9145,17.19305,0,10,2014,3,4,0
316,271.9147,17.1569,0,10,2014,3,4,0
317,271.9149,17.12075,0,10,2014,3,4,0
318,271.9299,17.89678,0,10,2014,3,4,0
319,271.9483,17.84395,0,10,2014,3,4,0
320,271.9492,17.69936,0,10,2014,3,4,0
321,271.9494,17.66321,0,10,2014,3,4,0
322,271.9496,17.62706,0,10,2014,3,4,0
323,271.9504,17.48246,0,10,2014,3,4,0
324,271.9506,17.4463,0,10,2014,3,4,0
325,271.9508,17.41015,0,10,2014,3,4,0
326,271.9688,17.35671,0,10,2014,3,4,0
327,271.9527,17.08479,0,10,2014,3,4,0
328,271.9112,17.7353,0,10,2014,3,4,0
329,271.9115,17.69915,0,10,2014,3,4,0
330,271.9132,17.40995,0,10,2014,3,4,0
331,271.9134,17.3738,0,10,2014,3,4,0
332,271.9138,17.3015,0,10,2014,3,4,0
333,271.9143,17.2292,0,10,2014,3,4,0
334,271.949,17.7355,0,10,2014,3,4,0
335,271.8786,16.90363,0,10,2014,3,4,0
336,271.8788,16.86748,0,10,2014,3,4,0
337,271.879,16.83133,0,10,2014,3,4,0
338,271.8792,16.79518,0,10,2014,3,4,0
339,271.8794,16.75903,0,10,2014,3,4,0
340,271.8979,16.72236,0,10,2014,3,4,0
341,271.8799,16.68672,0,10,2014,3,4,0
342,271.8801,16.65057,0,10,2014,3,4,0
343,271.8817,16.36135,0,10,2014,3,4,0
344,271.9104,17.87989,0,10,2014,3,4,0
345,271.9151,17.0846,0,10,2014,3,4,0
346,271.9153,17.04844,0,10,2014,3,4,0
347,271.9155,17.01229,0,10,2014,3,4,0
348,271.9157,16.97614,0,10,2014,3,4,0
349,271.9159,16.93999,0,10,2014,3,4,0
350,271.9161,16.90384,0,10,2014,3,4,0
351,271.9163,16.86769,0,10,2014,3,4,0
352,271.9165,16.83153,0,10,2014,3,4,0
353,271.9168,16.79538,0,10,2014,3,4,0
354,271.917,16.75923,0,10,2014,3,4,0
355,271.9172,16.72308,0,10,2014,3,4,0
356,271.9174,16.68692,0,10,2014,3,4,0
357,271.9176,16.65077,0,10,2014,3,4,0
358,271.9178,16.61462,0,10,2014,3,4,0
359,271.918,16.57846,0,10,2014,3,4,0
360,271.9485,17.8078,0,10,2014,3,4,0
361,271.9498,17.59091,0,10,2014,3,4,0
362,271.95,17.55476,0,10,2014,3,4,0
363,271.9502,17.51861,0,10,2014,3,4,0
364,271.9513,17.33785,0,10,2014,3,4,0
365,271.9515,17.3017,0,10,2014,3,4,0
366,271.9517,17.26555,0,10,2014,3,4,0
367,271.9519,17.2294,0,10,2014,3,4,0
368,271.9521,17.19325,0,10,2014,3,4,0
369,271.9523,17.1571,0,10,2014,3,4,0
370,271.9525,17.12095,0,10,2014,3,4,0
371,271.9529,17.04864,0,10,2014,3,4,0
372,271.9531,17.01249,0,10,2014,3,4,0
373,271.9533,16.97634,0,10,2014,3,4,0
374,271.9535,16.94018,0,10,2014,3,4,0
375,271.9537,16.90403,0,10,2014,3,4,0
376,271.9555,16.57866,0,10,2014,3,4,0
377,271.9557,16.5425,0,10,2014,3,4,0
378,271.9595,15.8194,0,10,2014,3,4,0
379,271.9596,15.78324,0,10,2014,3,4,0
380,271.9102,17.91604,0,10,2014,3,4,0
381,271.9108,17.8076,0,10,2014,3,4,0
382,271.911,17.77145,0,10,2014,3,4,0
383,271.9117,17.663,0,10,2014,3,4,0
384,271.9136,17.33765,0,10,2014,3,4,0
385,271.9479,17.91625,0,10,2014,3,4,0
386,271.9488,17.77165,0,10,2014,3,4,0
387,271.8674,15.72772,0,10,2014,3,4,0
388,271.9088,18.13293,0,10,2014,3,4,0
389,271.9262,18.08171,0,10,2014,3,4,0
390,271.9215,18.80315,0,10,2014,3,4,0
391,271.9047,18.78356,0,10,2014,3,4,0
392,271.9049,18.74742,0,10,2014,3,4,0
393,271.9065,18.4944,0,10,2014,3,4,0
394,271.9072,18.38596,0,10,2014,3,4,0
395,271.9362,18.26197,0,10,2014,3,4,0
396,271.9267,18.24291,0,10,2014,3,4,0
397,271.9179,18.20396,0,10,2014,3,4,0
398,271.9158,18.16121,0,10,2014,3,4,0
399,271.9097,17.98834,0,10,2014,3,4,0
400,271.9399,18.81208,0,10,2014,3,4,0
401,271.9438,18.60305,0,10,2014,3,4,0
402,271.9258,18.56816,0,10,2014,3,4,0
403,271.9259,18.54024,0,10,2014,3,4,0
404,271.9447,18.45847,0,10,2014,3,4,0
405,271.8803,16.61442,0,10,2014,3,4,0
406,271.8805,16.57827,0,10,2014,3,4,0
407,271.8807,16.54211,0,10,2014,3,4,0
408,271.8809,16.50596,0,10,2014,3,4,0
409,271.8811,16.46981,0,10,2014,3,4,0
410,271.8813,16.43365,0,10,2014,3,4,0
411,271.8815,16.3975,0,10,2014,3,4,0
412,271.8819,16.32519,0,10,2014,3,4,0
413,271.8852,15.74672,0,10,2014,3,4,0
414,271.9182,16.54231,0,10,2014,3,4,0
415,271.9184,16.50616,0,10,2014,3,4,0
416,271.9186,16.47,0,10,2014,3,4,0
417,271.9188,16.43385,0,10,2014,3,4,0
418,271.919,16.3977,0,10,2014,3,4,0
419,271.9192,16.36154,0,10,2014,3,4,0
420,271.9225,15.7569,0,10,2014,3,4,0
421,271.9539,16.86788,0,10,2014,3,4,0
422,271.9551,16.65096,0,10,2014,3,4,0
423,271.9553,16.61481,0,10,2014,3,4,0
424,271.9559,16.50635,0,10,2014,3,4,0
425,271.956,16.47019,0,10,2014,3,4,0
426,271.9562,16.43404,0,10,2014,3,4,0
427,271.9564,16.39789,0,10,2014,3,4,0
428,271.9593,15.85556,0,10,2014,3,4,0
429,271.9428,15.76453,0,10,2014,3,4,0
430,271.9677,17.93313,0,10,2014,3,4,0
431,271.9859,17.8803,0,10,2014,3,4,0
432,271.9863,17.808,0,10,2014,3,4,0
433,271.9865,17.77185,0,10,2014,3,4,0
434,271.9867,17.7357,0,10,2014,3,4,0
435,272.0224,18.09739,0,10,2014,3,4,0
436,272.0226,18.06124,0,10,2014,3,4,0
437,272.0048,17.97005,0,10,2014,3,4,0
438,272.0234,17.91664,0,10,2014,3,4,0
439,272.0236,17.88049,0,10,2014,3,4,0
440,272.0222,18.13354,0,10,2014,3,4,0
441,271.9861,17.84415,0,10,2014,3,4,0
442,271.9869,17.69955,0,10,2014,3,4,0
443,271.9871,17.6634,0,10,2014,3,4,0
444,271.9889,17.33805,0,10,2014,3,4,0
445,271.9903,17.08498,0,10,2014,3,4,0
446,271.9905,17.04883,0,10,2014,3,4,0
447,271.9907,17.01268,0,10,2014,3,4,0
448,271.9909,16.97653,0,10,2014,3,4,0
449,271.9931,16.54269,0,10,2014,3,4,0
450,271.9933,16.50653,0,10,2014,3,4,0
451,271.9968,15.81958,0,10,2014,3,4,0
452,271.9944,15.80072,0,10,2014,3,4,0
453,272.0238,17.84434,0,10,2014,3,4,0
454,272.024,17.80819,0,10,2014,3,4,0
455,272.0265,17.33823,0,10,2014,3,4,0
456,272.0267,17.30208,0,10,2014,3,4,0
457,272.0269,17.26593,0,10,2014,3,4,0
458,272.0306,16.54286,0,10,2014,3,4,0
459,272.0308,16.50671,0,10,2014,3,4,0
460,271.9855,17.9526,0,10,2014,3,4,0
461,272.0049,18.0422,0,10,2014,3,4,0
462,271.9848,18.06105,0,10,2014,3,4,0
463,271.9668,18.04205,0,10,2014,3,4,0
464,271.9619,18.78193,0,10,2014,3,4,0
465,271.9622,18.74772,0,10,2014,3,4,0
466,271.9697,18.71055,0,10,2014,3,4,0
467,271.971,18.67358,0,10,2014,3,4,0
468,271.9626,18.64796,0,10,2014,3,4,0
469,271.9669,18.44206,0,10,2014,3,4,0
470,271.9844,18.13334,0,10,2014,3,4,0
471,271.9873,17.62725,0,10,2014,3,4,0
472,271.9901,17.12114,0,10,2014,3,4,0
473,271.993,16.57884,0,10,2014,3,4,0
474,271.9935,16.47038,0,10,2014,3,4,0
475,271.9937,16.43422,0,10,2014,3,4,0
476,271.9964,15.89189,0,10,2014,3,4,0
477,271.9966,15.85573,0,10,2014,3,4,0
478,272.0242,17.77204,0,10,2014,3,4,0
479,272.0244,17.73589,0,10,2014,3,4,0
480,272.0271,17.22978,0,10,2014,3,4,0
481,272.0279,17.08517,0,10,2014,3,4,0
482,272.0281,17.04901,0,10,2014,3,4,0
483,272.031,16.47055,0,10,2014,3,4,0
484,272.0338,15.89206,0,10,2014,3,4,0
485,272.034,15.8559,0,10,2014,3,4,0
486,272.0341,15.81975,0,10,2014,3,4,0
487,271.9891,17.3019,0,10,2014,3,4,0
488,272.0789,17.93729,0,10,2014,3,4,0
489,272.0612,17.91683,0,10,2014,3,4,0
490,272.0638,17.41072,0,10,2014,3,4,0
491,272.0459,17.3742,0,10,2014,3,4,0
492,272.0508,17.34788,0,10,2014,3,4,0
493,272.1166,18.04428,0,10,2014,3,4,0
494,272.116,18.009,0,10,2014,3,4,0
495,272.0986,17.98931,0,10,2014,3,4,0
496,272.1013,17.44704,0,10,2014,3,4,0
497,272.1027,17.15782,0,10,2014,3,4,0
498,272.06,18.13373,0,10,2014,3,4,0
499,272.0651,17.15765,0,10,2014,3,4,0
500,272.0988,17.95316,0,10,2014,3,4,0
